0.05401928201218759 0.016097197381014595 0.002065997921102228 0.056629293118906965 0.02308831285255953 0.09470561474823452 0.0687997225175346 0.056876991245421726 0.07135120774764944 0.05636638045538878 
0.02249109730545725 0.0054308255633259755 0.08708093532387581 0.05345256013786058 0.07187190737651943 0.01406733993232993 0.06370158013132816 0.053739129149079884 0.044330620456226606 0.08383400462399629 
0.02925173945427916 0.030236180542896653 0.05329784004197023 0.10056517821289798 0.0638295141004173 0.0718691638094195 0.003470022757539405 0.05896942063475231 0.04901658066655858 0.039494359779268864 
0.04375676344715679 0.058385981679835906 0.06287774353128403 0.0461485276872035 0.05584424750649987 0.026401458823864334 0.05334578627022939 0.05881478915453561 0.03241238763416281 0.06201231426522773 
0.038987193151180315 0.07175131260105805 0.0033938881233865114 0.03702672858886574 0.061116634510407074 0.08658129814937413 0.08604804114250289 0.07905003401294106 0.03163838184737928 0.004406487872904878 
0.009552678132339345 0.012175853377371166 0.028666200669369275 0.0494109147022702 0.05543472880437045 0.03361178752296934 0.10258528769451715 0.0408880632246404 0.0732407209031332 0.09443376496901955 
0.01771940170895586 0.084919634223673 0.02391199432398878 0.02063738348906802 0.0686976424868073 0.06436916018140879 0.06900587405411779 0.01236238684988484 0.06975143814742817 0.06862508453466751 
0.0742819770971097 0.018514597950014155 0.02469701153725073 0.05863491175473468 0.06702068219970064 0.07292328753841491 0.056149180006303985 0.056053671325820884 0.036509117436969406 0.03521556315368094 
1.5047647125633154E-4 0.062164098060004044 0.06488509211751198 0.04460550969784597 0.046781543994536934 0.04339712790571145 0.06611225992984346 0.0644598748753577 0.054426851693765654 0.053017165254166436 
0.0056508081492107195 0.08380140199729426 0.027124722678436627 0.08119221661086118 0.09401516351222935 0.02411751898672476 0.025194934888055187 0.07191495501442964 0.08629422815873236 6.940500040258626E-4 
0.08216755246711817 0.060150282135122225 0.06521724756103103 0.04981233495718989 0.0423904403687439 0.056467720733134594 0.05588511459815775 0.024387068595901944 0.02156880078942324 0.041953437794177345 
0.07936044340512051 0.08023237088915361 0.06466747577330698 0.0829576720602662 0.07097618594355937 0.008116482197877238 0.045427258302582006 0.03152799663730725 0.013858262854029944 0.022875851936796875 
0.04768869186135987 0.09583275146573053 0.004125061933615304 0.003641937159283055 0.1251923305036174 0.033209387208133975 0.07045686184560351 0.0299851764760744 0.03931772883461857 0.05055007271196335 
0.012310970114046403 0.06231635503928807 0.08991384589379507 0.06079615892425819 0.004234901159334146 0.08218154718997302 0.04594236303231811 0.038130900448878256 0.08066589031656318 0.023507067881545538 
0.0036664462165011775 0.08800894891134836 0.03972508864400114 0.10487544075262173 0.035321393290903856 0.011252505816455283 0.04290712217592684 0.07633478583446345 0.09356127276265615 0.004346995595121949 
0.04956752144739696 0.02033106615466685 0.03638418797507999 0.036732540478423746 0.014910169965917583 0.09654825156222246 0.0640447158016373 0.10931212196059724 0.04466867339144165 0.02750075126261625 
0.05340829311875754 0.10414501480344227 0.05711650666102179 0.03496940380170697 0.03291932279019427 0.0763962925967102 0.012346101346630384 0.015300473857310584 0.07966348036322543 0.03373511066100049 
0.012041772695898392 0.037287077276599565 0.048190511572346724 0.059925605646094345 0.09032170895032507 0.022836159919338544 0.001112453603881908 0.05874981799364336 0.079945372128478 0.08958952021339409 
0.05831304861013716 0.052393517621041434 0.04889160320380654 0.03816847983031534 0.014849103384745325 0.06778335228673638 0.11381285627689013 0.03813644966687402 0.006327097602833959 0.06132449151661967 
0.017420190897945713 0.021433316006235235 0.05198867534394116 0.04513148359522334 0.05762216669953187 0.07336794047455092 0.08222939734074128 0.08203158816038471 0.029248441140696 0.03952680034074978 
