0 1
0.001001 0.999
0.002002 0.998
0.003003 0.997
0.004004 0.996
0.005005 0.99499
0.006006 0.99399
0.007007 0.99299
0.008008 0.99199
0.009009 0.99099
0.01001 0.98999
0.011011 0.98899
0.012012 0.98799
0.013013 0.98699
0.014014 0.98599
0.015015 0.98498
0.016016 0.98398
0.017017 0.98298
0.018018 0.98198
0.019019 0.98098
0.02002 0.97998
0.021021 0.97898
0.022022 0.97798
0.023023 0.97698
0.024024 0.97598
0.025025 0.97497
0.026026 0.97397
0.027027 0.97297
0.028028 0.97197
0.029029 0.97097
0.03003 0.96997
0.031031 0.96897
0.032032 0.96797
0.033033 0.96697
0.034034 0.96597
0.035035 0.96496
0.036036 0.96396
0.037037 0.96296
0.038038 0.96196
0.039039 0.96096
0.04004 0.95996
0.041041 0.95896
0.042042 0.95796
0.043043 0.95696
0.044044 0.95596
0.045045 0.95495
0.046046 0.95395
0.047047 0.95295
0.048048 0.95195
0.049049 0.95095
0.05005 0.94995
0.051051 0.94895
0.052052 0.94795
0.053053 0.94695
0.054054 0.94595
0.055055 0.94494
0.056056 0.94394
0.057057 0.94294
0.058058 0.94194
0.059059 0.94094
0.06006 0.93994
0.061061 0.93894
0.062062 0.93794
0.063063 0.93694
0.064064 0.93594
0.065065 0.93493
0.066066 0.93393
0.067067 0.93293
0.068068 0.93193
0.069069 0.93093
0.07007 0.92993
0.071071 0.92893
0.072072 0.92793
0.073073 0.92693
0.074074 0.92593
0.075075 0.92492
0.076076 0.92392
0.077077 0.92292
0.078078 0.92192
0.079079 0.92092
0.08008 0.91992
0.081081 0.91892
0.082082 0.91792
0.083083 0.91692
0.084084 0.91592
0.085085 0.91491
0.086086 0.91391
0.087087 0.91291
0.088088 0.91191
0.089089 0.91091
0.09009 0.90991
0.091091 0.90891
0.092092 0.90791
0.093093 0.90691
0.094094 0.90591
0.095095 0.9049
0.096096 0.9039
0.097097 0.9029
0.098098 0.9019
0.099099 0.9009
0.1001 0.8999
0.1011 0.8989
0.1021 0.8979
0.1031 0.8969
