0 1
0.001001 1
0.002002 1
0.003003 0.99999
0.004004 0.99998
0.005005 0.99997
0.006006 0.99996
0.007007 0.99995
0.008008 0.99994
0.009009 0.99992
0.01001 0.9999
0.011011 0.99988
0.012012 0.99986
0.013013 0.99983
0.014014 0.9998
0.015015 0.99977
0.016016 0.99974
0.017017 0.99971
0.018018 0.99968
0.019019 0.99964
0.02002 0.9996
0.021021 0.99956
0.022022 0.99952
0.023023 0.99947
0.024024 0.99942
0.025025 0.99937
0.026026 0.99932
0.027027 0.99927
0.028028 0.99921
0.029029 0.99916
0.03003 0.9991
0.031031 0.99904
0.032032 0.99897
0.033033 0.99891
0.034034 0.99884
0.035035 0.99877
0.036036 0.9987
0.037037 0.99863
0.038038 0.99855
0.039039 0.99848
0.04004 0.9984
0.041041 0.99832
0.042042 0.99823
0.043043 0.99815
0.044044 0.99806
0.045045 0.99797
0.046046 0.99788
0.047047 0.99779
0.048048 0.99769
0.049049 0.99759
0.05005 0.99749
0.051051 0.99739
0.052052 0.99729
0.053053 0.99719
0.054054 0.99708
0.055055 0.99697
0.056056 0.99686
0.057057 0.99674
0.058058 0.99663
0.059059 0.99651
0.06006 0.99639
0.061061 0.99627
0.062062 0.99615
0.063063 0.99602
0.064064 0.9959
0.065065 0.99577
0.066066 0.99564
0.067067 0.9955
0.068068 0.99537
0.069069 0.99523
0.07007 0.99509
0.071071 0.99495
0.072072 0.99481
0.073073 0.99466
0.074074 0.99451
0.075075 0.99436
0.076076 0.99421
0.077077 0.99406
0.078078 0.9939
0.079079 0.99375
0.08008 0.99359
0.081081 0.99343
0.082082 0.99326
0.083083 0.9931
0.084084 0.99293
0.085085 0.99276
0.086086 0.99259
0.087087 0.99242
0.088088 0.99224
0.089089 0.99206
0.09009 0.99188
0.091091 0.9917
0.092092 0.99152
0.093093 0.99133
0.094094 0.99115
0.095095 0.99096
0.096096 0.99077
0.097097 0.99057
0.098098 0.99038
0.099099 0.99018
0.1001 0.98998
0.1011 0.98978
0.1021 0.98958
0.1031 0.98937
0.1041 0.98916
0.10511 0.98895
0.10611 0.98874
0.10711 0.98853
0.10811 0.98831
0.10911 0.9881
0.11011 0.98788
0.11111 0.98765
0.11211 0.98743
0.11311 0.98721
0.11411 0.98698
0.11512 0.98675
0.11612 0.98652
0.11712 0.98628
0.11812 0.98605
0.11912 0.98581
0.12012 0.98557
0.12112 0.98533
0.12212 0.98509
0.12312 0.98484
0.12412 0.98459
0.12513 0.98434
0.12613 0.98409
0.12713 0.98384
0.12813 0.98358
0.12913 0.98333
0.13013 0.98307
0.13113 0.9828
0.13213 0.98254
0.13313 0.98228
0.13413 0.98201
0.13514 0.98174
0.13614 0.98147
0.13714 0.98119
0.13814 0.98092
0.13914 0.98064
0.14014 0.98036
0.14114 0.98008
0.14214 0.9798
0.14314 0.97951
0.14414 0.97922
0.14515 0.97893
0.14615 0.97864
0.14715 0.97835
0.14815 0.97805
0.14915 0.97775
0.15015 0.97745
0.15115 0.97715
0.15215 0.97685
0.15315 0.97654
0.15415 0.97624
0.15516 0.97593
0.15616 0.97562
0.15716 0.9753
0.15816 0.97499
0.15916 0.97467
0.16016 0.97435
0.16116 0.97403
0.16216 0.9737
0.16316 0.97338
0.16416 0.97305
0.16517 0.97272
0.16617 0.97239
0.16717 0.97206
0.16817 0.97172
0.16917 0.97138
0.17017 0.97104
0.17117 0.9707
0.17217 0.97036
0.17317 0.97001
0.17417 0.96966
0.17518 0.96931
0.17618 0.96896
0.17718 0.96861
0.17818 0.96825
0.17918 0.96789
0.18018 0.96754
0.18118 0.96717
0.18218 0.96681
0.18318 0.96644
0.18418 0.96608
0.18519 0.96571
0.18619 0.96533
0.18719 0.96496
0.18819 0.96459
0.18919 0.96421
0.19019 0.96383
0.19119 0.96345
0.19219 0.96306
0.19319 0.96268
0.19419 0.96229
0.1952 0.9619
0.1962 0.96151
0.1972 0.96111
0.1982 0.96072
0.1992 0.96032
0.2002 0.95992
0.2012 0.95952
0.2022 0.95911
0.2032 0.95871
0.2042 0.9583
0.20521 0.95789
0.20621 0.95748
0.20721 0.95707
0.20821 0.95665
0.20921 0.95623
0.21021 0.95581
0.21121 0.95539
0.21221 0.95497
0.21321 0.95454
0.21421 0.95411
0.21522 0.95368
0.21622 0.95325
0.21722 0.95282
0.21822 0.95238
0.21922 0.95194
0.22022 0.9515
0.22122 0.95106
0.22222 0.95062
0.22322 0.95017
0.22422 0.94972
0.22523 0.94927
0.22623 0.94882
0.22723 0.94837
0.22823 0.94791
0.22923 0.94745
0.23023 0.94699
0.23123 0.94653
0.23223 0.94607
0.23323 0.9456
0.23423 0.94513
0.23524 0.94466
0.23624 0.94419
0.23724 0.94372
0.23824 0.94324
0.23924 0.94276
0.24024 0.94228
0.24124 0.9418
0.24224 0.94132
0.24324 0.94083
0.24424 0.94034
0.24525 0.93985
0.24625 0.93936
0.24725 0.93887
0.24825 0.93837
0.24925 0.93787
0.25025 0.93737
0.25125 0.93687
0.25225 0.93637
0.25325 0.93586
0.25425 0.93535
0.25526 0.93484
0.25626 0.93433
0.25726 0.93382
0.25826 0.9333
0.25926 0.93278
0.26026 0.93226
0.26126 0.93174
0.26226 0.93122
0.26326 0.93069
0.26426 0.93016
0.26527 0.92963
0.26627 0.9291
0.26727 0.92857
0.26827 0.92803
0.26927 0.92749
0.27027 0.92695
0.27127 0.92641
0.27227 0.92587
0.27327 0.92532
0.27427 0.92477
0.27528 0.92422
0.27628 0.92367
0.27728 0.92312
0.27828 0.92256
0.27928 0.922
0.28028 0.92144
0.28128 0.92088
0.28228 0.92032
0.28328 0.91975
0.28428 0.91918
0.28529 0.91861
0.28629 0.91804
0.28729 0.91747
0.28829 0.91689
0.28929 0.91631
0.29029 0.91573
0.29129 0.91515
0.29229 0.91457
0.29329 0.91398
0.29429 0.91339
0.2953 0.9128
0.2963 0.91221
0.2973 0.91161
0.2983 0.91102
0.2993 0.91042
0.3003 0.90982
0.3013 0.90922
0.3023 0.90861
0.3033 0.90801
0.3043 0.9074
0.30531 0.90679
0.30631 0.90618
0.30731 0.90556
0.30831 0.90495
0.30931 0.90433
0.31031 0.90371
0.31131 0.90309
0.31231 0.90246
0.31331 0.90183
